Step,AgentID,Wealth,Steps_not_given,CarbonFootprint,RecyclingBehavior
1,1,1,0,1.6446217565733798,0.5501269162160818
1,2,1,0,0.7691520423196889,0.5839960560218177
1,3,1,0,1.745004838547545,0.4975379958360321
1,4,1,0,0.8360640258969185,0.4421895478917913
1,5,1,0,0.9826206408536606,0.6085769059281212
1,6,1,0,1.2412433661753537,0.9006837438156631
1,7,1,0,1.1364561008231693,0.8257780207833929
1,8,1,0,1.6212319006620273,0.3468998337776046
1,9,1,0,1.968389533297506,0.23940025217979932
1,10,1,0,0.9192392898750948,0.5559260381227447
1,11,1,0,1.615636840034081,0.6507018587118776
1,12,1,0,1.4281627686398615,0.16593538032864408
1,13,1,0,1.3428936345435396,0.7795589319793856
1,14,1,0,1.4135938615770596,0.21242651223300935
1,15,1,0,0.7332664527187316,0.5045166020436078
1,16,1,0,1.2187622297456304,0.12298371072141223
1,17,1,0,1.0557559007521007,0.8726033380113299
1,18,1,0,1.189791162640313,0.7604662940191488
1,19,1,0,1.718347400851924,0.6774489943032773
1,20,1,0,1.0616032552210903,0.5770947035694693
1,21,1,0,1.6581419980458765,0.8995914185105555
1,22,1,0,0.8284793254496565,0.17672793609031567
1,23,1,0,1.0670717068856912,0.2798805409313939
1,24,1,0,1.7087107335195668,0.40757640374308834
1,25,1,0,1.7062473268459513,0.6574920630327178
1,26,1,0,1.567682695315627,0.7409729652299131
1,27,1,0,1.3516070380549599,0.5572417265100925
1,28,1,0,1.7651772219967392,0.3008055400084282
1,29,1,0,0.8294493455429397,0.5725235041657344
1,30,1,0,0.501751890790519,0.08767302626026785
1,31,1,0,1.8013814352811797,0.5967433042343624
1,32,1,0,1.1179163241926926,0.7896352356843926
1,33,1,0,1.1937925433913918,0.42352921430826507
1,34,1,0,0.8858319995768714,0.2518102808919723
1,35,1,0,1.4509435348630677,0.8160169263061465
1,36,1,0,1.442287662567209,0.3521321158982651
1,37,1,0,1.2371470562796292,0.8377990618458915
1,38,1,0,0.9881050785776073,0.537979748313613
1,39,1,0,0.6024379829997485,0.5243176178447414
1,40,1,0,1.79460010839129,0.6103246497041608
1,41,1,0,1.4419345363197187,0.2142658820769362
1,42,1,0,1.5568235676301787,0.8530477591999269
1,43,1,0,1.8660383746012776,0.16299508975854582
1,44,1,0,0.9187929547742519,0.3296275083467467
1,45,1,0,0.6999550058619628,0.612674503307448
1,46,1,0,1.4654660131569317,0.1190650651615075
1,47,1,0,1.888358570245105,0.31400966377374173
1,48,1,0,1.9912450113481013,0.8042470788244386
1,49,1,0,1.262553774509952,0.11110466928191554
1,50,1,0,0.6464268920661664,0.17252930527542332
1,51,1,0,1.5366532397732726,0.9275124593274829
1,52,1,0,1.3573349267758659,0.37688157221029894
1,53,1,0,0.5641752092063054,0.45006253285102715
1,54,1,0,1.671744244429384,0.6443776909440234
1,55,1,0,1.2625200503621956,0.13392197545775253
1,56,1,0,1.0486159428007436,0.701993292481761
1,57,1,0,1.1378510078991586,0.08583391892986059
1,58,1,0,0.9875392752960053,0.21710168474422198
1,59,1,0,0.6599583949831104,0.4039681867393319
1,60,1,0,1.2580388468352819,0.40769580728909427
1,61,1,0,1.3275141009841827,0.8027898188463737
1,62,1,0,1.1359227729754897,0.4580631715456136
1,63,1,0,0.7938093363456626,0.5773144680548032
1,64,1,0,1.4293092316751923,0.35291308642648633
1,65,1,0,1.3178877476501087,0.21985462353835195
1,66,1,0,1.959547497806098,0.031124030391320834
1,67,1,0,1.1881422066888019,0.4748505834389434
1,68,1,0,1.1137429960460787,0.8757395331353257
1,69,1,0,1.7164997221097362,0.7491510769195847
1,70,1,0,1.0023189084748,0.8887729451342785
1,71,1,0,1.8367599405642103,0.6969153490389649
1,72,1,0,1.7797356093230654,0.17367271058704747
1,73,1,0,1.539524031944897,0.484230391686698
1,74,1,0,0.978654494868133,0.6372227982110773
1,75,1,0,1.544186925653446,0.08247378651368376
1,76,1,0,1.0587173326537098,0.17455847849448547
1,77,1,0,1.6516698858653098,0.9625124038376969
1,78,1,0,1.8191546282997813,0.40075002559170103
1,79,1,0,0.5831050448663013,0.42104834945645964
1,80,1,0,1.4197669580412795,0.3962442135990585
1,81,1,0,1.5121631730164578,0.6108423847655697
1,82,1,0,0.9929561092071602,0.15452361399668346
1,83,1,0,0.5367626841699444,0.13464165434908415
1,84,1,0,1.9272204125107018,0.16038429489281458
1,85,1,0,1.9193314823511922,0.48344977752947127
1,86,1,0,1.7825959808164713,0.25273470399740017
1,87,1,0,1.6592562382510658,0.38986739650671876
1,88,1,0,1.0510096541351839,0.38374132166772146
1,89,1,0,1.5385818192614398,0.8083725160291476
1,90,1,0,1.6136471915988484,0.5919922533088109
1,91,1,0,1.2367187563240183,0.3727278830517726
1,92,1,0,0.8066594842512625,0.6146318054421402
1,93,1,0,0.5322568347224168,0.4167961375718253
1,94,1,0,0.6597716517014656,0.34087873699565796
1,95,1,0,1.0350477745455042,0.7616713303880414
1,96,1,0,1.8615613446729282,0.47347691884752896
1,97,1,0,1.8262109166947258,0.39163211152059885
1,98,1,0,0.9385480983860364,0.1827371633800674
1,99,1,0,1.698845170455769,0.1285116259071698
1,100,1,0,1.7393264018511678,0.5452064172269995
2,1,2,1,1.6446217565733798,0.5501269162160818
2,2,2,1,0.7691520423196889,0.5839960560218177
2,3,1,0,1.745004838547545,0.4975379958360321
2,4,1,1,0.8360640258969185,0.4421895478917913
2,5,2,1,0.9826206408536606,0.6085769059281212
2,6,2,1,1.2412433661753537,0.9006837438156631
2,7,2,0,1.1364561008231693,0.8257780207833929
2,8,1,1,1.6212319006620273,0.3468998337776046
2,9,1,1,1.968389533297506,0.23940025217979932
2,10,2,0,0.9192392898750948,0.5559260381227447
2,11,2,1,1.615636840034081,0.6507018587118776
2,12,1,0,1.4281627686398615,0.16593538032864408
2,13,2,0,1.3428936345435396,0.7795589319793856
2,14,1,1,1.4135938615770596,0.21242651223300935
2,15,2,1,0.7332664527187316,0.5045166020436078
2,16,1,1,1.2187622297456304,0.12298371072141223
2,17,2,1,1.0557559007521007,0.8726033380113299
2,18,2,1,1.189791162640313,0.7604662940191488
2,19,2,1,1.718347400851924,0.6774489943032773
2,20,2,0,1.0616032552210903,0.5770947035694693
2,21,2,1,1.6581419980458765,0.8995914185105555
2,22,1,0,0.8284793254496565,0.17672793609031567
2,23,1,1,1.0670717068856912,0.2798805409313939
2,24,1,1,1.7087107335195668,0.40757640374308834
2,25,2,1,1.7062473268459513,0.6574920630327178
2,26,2,1,1.567682695315627,0.7409729652299131
2,27,2,1,1.3516070380549599,0.5572417265100925
2,28,1,1,1.7651772219967392,0.3008055400084282
2,29,2,1,0.8294493455429397,0.5725235041657344
2,30,1,1,0.501751890790519,0.08767302626026785
2,31,2,1,1.8013814352811797,0.5967433042343624
2,32,2,1,1.1179163241926926,0.7896352356843926
2,33,1,1,1.1937925433913918,0.42352921430826507
2,34,1,0,0.8858319995768714,0.2518102808919723
2,35,2,1,1.4509435348630677,0.8160169263061465
2,36,1,0,1.442287662567209,0.3521321158982651
2,37,2,1,1.2371470562796292,0.8377990618458915
2,38,2,0,0.9881050785776073,0.537979748313613
2,39,2,0,0.6024379829997485,0.5243176178447414
2,40,2,1,1.79460010839129,0.6103246497041608
2,41,1,1,1.4419345363197187,0.2142658820769362
2,42,2,1,1.5568235676301787,0.8530477591999269
2,43,1,1,1.8660383746012776,0.16299508975854582
2,44,1,1,0.9187929547742519,0.3296275083467467
2,45,2,1,0.6999550058619628,0.612674503307448
2,46,1,0,1.4654660131569317,0.1190650651615075
2,47,1,0,1.888358570245105,0.31400966377374173
2,48,2,0,1.9912450113481013,0.8042470788244386
2,49,1,0,1.262553774509952,0.11110466928191554
2,50,1,0,0.6464268920661664,0.17252930527542332
2,51,2,1,1.5366532397732726,0.9275124593274829
2,52,1,1,1.3573349267758659,0.37688157221029894
2,53,1,1,0.5641752092063054,0.45006253285102715
2,54,2,1,1.671744244429384,0.6443776909440234
2,55,1,0,1.2625200503621956,0.13392197545775253
2,56,2,1,1.0486159428007436,0.701993292481761
2,57,1,0,1.1378510078991586,0.08583391892986059
2,58,1,1,0.9875392752960053,0.21710168474422198
2,59,1,0,0.6599583949831104,0.4039681867393319
2,60,1,1,1.2580388468352819,0.40769580728909427
2,61,2,1,1.3275141009841827,0.8027898188463737
2,62,1,0,1.1359227729754897,0.4580631715456136
2,63,2,0,0.7938093363456626,0.5773144680548032
2,64,1,1,1.4293092316751923,0.35291308642648633
2,65,1,1,1.3178877476501087,0.21985462353835195
2,66,1,1,1.959547497806098,0.031124030391320834
2,67,1,1,1.1881422066888019,0.4748505834389434
2,68,2,0,1.1137429960460787,0.8757395331353257
2,69,2,0,1.7164997221097362,0.7491510769195847
2,70,2,1,1.0023189084748,0.8887729451342785
2,71,2,1,1.8367599405642103,0.6969153490389649
2,72,1,1,1.7797356093230654,0.17367271058704747
2,73,1,0,1.539524031944897,0.484230391686698
2,74,2,1,0.978654494868133,0.6372227982110773
2,75,1,1,1.544186925653446,0.08247378651368376
2,76,1,1,1.0587173326537098,0.17455847849448547
2,77,2,1,1.6516698858653098,0.9625124038376969
2,78,1,1,1.8191546282997813,0.40075002559170103
2,79,1,1,0.5831050448663013,0.42104834945645964
2,80,1,1,1.4197669580412795,0.3962442135990585
2,81,2,1,1.5121631730164578,0.6108423847655697
2,82,1,1,0.9929561092071602,0.15452361399668346
2,83,1,1,0.5367626841699444,0.13464165434908415
2,84,1,0,1.9272204125107018,0.16038429489281458
