Step,AgentID,Wealth,Steps_not_given,CarbonFootprint,RecyclingBehavior
1,1,1,0,1.395909601502522,0.7649399437294578
1,2,1,0,1.9222952990477293,0.7018285971777712
1,3,1,0,0.6886729694948873,0.7708854238795475
1,4,1,0,1.1545696520457374,0.9868018456617681
1,5,1,0,0.7565240356555973,0.25303278754665637
1,6,1,0,1.4690588411116143,0.006462668480003209
1,7,1,0,0.7198097078701569,0.23582275220426818
1,8,1,0,1.05553599534806,0.4595420043709024
1,9,1,0,1.6313709211974252,0.3729871955461932
1,10,1,0,1.3107030929311767,0.3269209491014021
1,11,1,0,1.3650752519273797,0.5448605231953741
1,12,1,0,0.7259591283027873,0.7730162802255752
1,13,1,0,1.3259532716558393,0.7871571247692939
1,14,1,0,1.174229183610127,0.27561499662020705
1,15,1,0,0.5604808603358388,0.49969794050534055
1,16,1,0,1.302172804617265,0.6070745311500011
1,17,1,0,1.338285073096285,0.8432966045272404
1,18,1,0,0.976780978497892,0.5953738006288118
1,19,1,0,1.3672345985001857,0.38507625815848456
1,20,1,0,1.1795094395550143,0.627311505959381
1,21,1,0,0.724900780978161,0.5471843832134816
1,22,1,0,1.2112484591571546,0.9167256765971568
1,23,1,0,1.140687110098418,0.27644331627918817
1,24,1,0,1.955390553281339,0.7204133416741152
1,25,1,0,1.4045009027355373,0.2832619685866945
1,26,1,0,0.9724615134310918,0.3921147930467922
1,27,1,0,0.7703438615042275,0.4085637451258124
1,28,1,0,1.2993219938320133,0.16860418473538696
1,29,1,0,1.6629527611296422,0.4364874525968232
1,30,1,0,1.805889434646886,0.7580907608071473
1,31,1,0,0.9078380535637265,0.2592320042800176
1,32,1,0,1.6054300916758284,0.003980990510619065
1,33,1,0,1.588206144209613,0.32462886692305526
1,34,1,0,0.9788564480276678,0.7470313740158213
1,35,1,0,1.2586657488280788,0.9371432218285619
1,36,1,0,1.4455928844534327,0.5749966287573626
1,37,1,0,0.6392782987986194,0.5374891552151567
1,38,1,0,0.6052869158307139,0.16434815597881935
1,39,1,0,1.329485942986361,0.5001472537446211
1,40,1,0,0.6633423984603976,0.9068979421935823
1,41,1,0,1.7924836319627095,0.49073102426633386
1,42,1,0,1.667322592060417,0.5885851809593283
1,43,1,0,0.5172338423516105,0.04270366857549068
1,44,1,0,1.7376487921220858,0.21110110126085646
1,45,1,0,1.683788726025929,0.16474537645587461
1,46,1,0,0.9117201333537843,0.9275816701692926
1,47,1,0,0.6198346971396185,0.21392904118180844
1,48,1,0,0.9681405582439364,0.8766600112561099
1,49,1,0,1.2774550351409077,0.320051685880692
1,50,1,0,1.5809783071417969,0.66561359839386
1,51,1,0,1.8592012795476642,0.013423711083142442
1,52,1,0,1.6400238229663144,0.2972403316717589
1,53,1,0,1.934912050821549,0.5687770430267431
1,54,1,0,0.8789979805373749,0.06361502452146695
1,55,1,0,1.663496518206049,0.40037368354286673
1,56,1,0,0.6689280151320529,0.7596771682640923
1,57,1,0,1.6358203882187958,0.19551511992898019
1,58,1,0,1.5547029816831037,0.5282257650191081
1,59,1,0,0.6901539765545115,0.015162974854249112
1,60,1,0,1.264817455274969,0.7068845079780389
1,61,1,0,1.6816599954081581,0.6502730921460584
1,62,1,0,0.9558642793964598,0.9688942344295911
1,63,1,0,0.9994226035887273,0.9240163537383618
1,64,1,0,1.6132086159962848,0.6549403920867498
1,65,1,0,0.8269818501890129,0.1376104498419839
1,66,1,0,1.9795003787086909,0.28330128490487094
1,67,1,0,1.5499823124767071,0.09679019152405943
1,68,1,0,0.5563567288144124,0.7258222103514513
1,69,1,0,1.0749997708650216,0.6895365973775808
1,70,1,0,0.505995423750938,0.4254006370691137
1,71,1,0,1.3916064418102336,0.3753475000731059
1,72,1,0,1.3559553893975942,0.12990469860056708
1,73,1,0,1.5384311127700108,0.704502139077558
1,74,1,0,0.9736108877505576,0.7393650980414808
1,75,1,0,0.87912158801275,0.19586558320379477
1,76,1,0,0.5967567325591016,0.8043370437257034
1,77,1,0,1.5244845127386015,0.814091682535086
