Step,AgentID,Wealth,Steps_not_given,CarbonFootprint,RecyclingBehavior
2,24,1,0,1.1127897212628506,0.977453941593587
2,25,1,1,0.9523821167541576,0.041997174258124215
2,26,2,0,0.7522022050586823,0.4991857296588855
2,27,2,0,0.5847155742579296,0.5356186545377731
2,28,1,1,1.7193036482625832,0.8706001767295761
2,29,1,1,1.235826425487419,0.9820880652325319
2,30,0,1,1.9196764683768963,0.21302582970941963
2,31,0,1,1.5670458952275759,0.035032797172826036
2,32,1,1,0.8863727332699478,0.06221285739519622
2,33,0,1,1.382364254023282,0.32462794682846907
2,34,0,1,1.0135735421430345,0.28775295871902995
2,35,1,1,0.635474960780436,0.007906341117893123
2,36,1,0,0.9029129669958524,0.48570987416748035
2,37,0,0,1.2093845079819034,0.07350797675460918
2,38,2,1,0.8251279606554438,0.6239083951740241
2,39,1,1,0.5121615077155184,0.18156352162479095
2,40,0,1,1.5128657463104118,0.3104483700338607
2,41,1,1,1.4881101447670926,0.6790618140029085
2,42,0,0,1.137212284947277,0.4457557827413694
2,43,1,0,1.231587206970503,0.5632007179043467
2,44,1,1,1.5710311626489408,0.6360386431204555
2,45,0,1,1.1752608226710217,0.10129686726471832
2,46,2,1,0.6059061125224456,0.7880571669399322
2,47,2,1,0.5726100217842849,0.8445640283213023
2,48,1,1,0.8714779861336059,0.04462892243087002
2,49,2,0,0.9534009077461473,0.5504141723317191
2,50,1,1,1.3921772088722912,0.5801272503401638
2,51,1,0,0.9264152466646718,0.2908193175141185
2,52,0,1,1.6467457824433056,0.510108062735809
2,53,2,1,0.7199791247964373,0.9964325577687105
2,54,1,0,1.3802043313465333,0.8256659131340874
2,55,1,1,0.777161694794457,0.09774424733322573
2,56,1,0,0.6076798038545678,0.07431088612152148
2,57,2,1,0.5957330266554857,0.9686081892367135
2,58,1,1,1.496941964651966,0.6009584181815001
2,59,2,1,0.6197140382447222,0.6292934736983835
2,60,1,1,0.7731477895027346,0.4918857467326271
2,61,0,1,1.8630842908545353,0.018971212184436204
2,62,1,1,0.9345831737520585,0.3768999593956299
2,63,1,0,1.2740673611672715,0.893597320780101
2,64,1,1,1.727935783237554,0.8959524328756138
2,65,1,0,1.4745263317049813,0.6844740059326967
2,66,2,1,0.6944627449086856,0.9351673598559991
2,67,0,1,1.5120666902739106,0.2678676028422241
2,68,0,1,1.4732816117657714,0.32470210819820566
2,69,1,1,1.164135034718497,0.5800752910019514
2,70,2,1,0.8592202275343679,0.8865438437268731
2,71,1,1,1.139104699290863,0.7291473129129805
2,72,1,1,1.6940641183151515,0.9877277115713036
2,73,0,1,1.7211888458851752,0.30475636403939665
2,74,0,1,1.9351002272450022,0.3821999746139322
2,75,0,1,1.5504879791681316,0.24782029139874584
2,76,0,1,1.7770271695105948,0.0926358969785811
2,77,0,1,1.3732053693442268,0.30120590516900037
2,78,0,1,1.1856297077355527,0.019336992981284995
2,79,0,1,1.9877029776254524,0.226783254981889
2,80,2,1,0.7419962439755348,0.693366414971227
2,81,1,1,0.8227497695710785,0.48022290201262396
2,82,-1,0,1.655498553572873,0.3205233293504821
2,83,1,0,1.1365342283409328,0.758866970450475
2,84,1,1,1.7687018914641175,0.722463858065849
2,85,0,0,1.8461111196598181,0.043993921066521224
2,86,2,0,0.9056906403677027,0.930129922582303
2,87,2,1,0.8330402006290734,0.6517809437381865
2,88,1,1,1.2311674131620785,0.8496846283834597
2,89,1,0,0.609236005769447,0.022815049548196797
2,90,2,1,0.8756637723907279,0.5388570583677031
2,91,0,1,1.1777396717566593,0.4207672410754183
2,92,2,0,0.5730912779541095,0.8536255226372833
2,93,1,1,0.9448501885569998,0.06074876730001677
2,94,0,1,1.665147110155282,0.16817509488235094
2,95,1,1,0.9931817034068178,0.3842721450955128
2,96,0,1,1.0336906835342339,0.2736433753154639
2,97,1,1,1.6452723012314256,0.7154127310945215
2,98,0,1,1.3718572519371721,0.07294441359509685
2,99,0,1,1.8652634261635999,0.17309405101523467
2,100,1,1,0.773200524307774,0.08825227412970604
3,1,-1,2,1.3851979721270316,0.20371002028205334
3,2,1,1,1.9121860165262792,0.8548045099096776
3,3,1,2,1.9579104344404632,0.8121770440075494
3,4,1,1,1.290681656007987,0.7028367798832972
3,5,1,1,1.1591366490246504,0.962183787340835
3,6,0,2,1.793193133108124,0.004322986538412121
3,7,-1,2,1.703807050749519,0.2919190264568663
3,8,1,1,0.5575276604899686,0.1417460780524311
3,9,3,2,0.78393650522004,0.9555376928051842
3,10,3,2,0.5650382460111998,0.6552172299834774
3,11,0,2,1.5808577844629759,0.4392332081670344
3,12,0,0,0.9549669279747834,0.36099154994471827
3,13,1,2,1.4611004843744857,0.803992414408854
3,14,2,0,0.923035998703799,0.5042384845194888
3,15,1,1,1.4898482344596724,0.6579153236122567
3,16,1,2,1.920389849709054,0.6683917788743179
3,17,1,2,1.977196266266768,0.7326616438260698
3,18,1,2,1.9754863138500962,0.9740047109585035
3,19,-1,2,1.5298294149720588,0.0494613611362652
3,20,1,2,1.361067388452323,0.9344173241186072
3,21,1,1,1.915353268696648,1.0
3,22,-1,1,1.8244343351078967,0.0757554973338892
3,23,1,2,1.2293407382532475,0.8292309104564828
3,24,1,0,1.1127897212628506,0.977453941593587
3,25,1,2,0.9523821167541576,0.041997174258124215
3,26,2,1,0.7522022050586823,0.4991857296588855
3,27,3,0,0.5847155742579296,0.5356186545377731
3,28,1,2,1.7193036482625832,0.8706001767295761
3,29,1,2,1.235826425487419,0.9820880652325319
3,30,-1,2,1.9196764683768963,0.21302582970941963
3,31,-1,2,1.5670458952275759,0.035032797172826036
3,32,1,0,0.8863727332699478,0.16221285739519622
3,33,-1,2,1.382364254023282,0.32462794682846907
3,34,-1,2,1.0135735421430345,0.28775295871902995
3,35,1,2,0.635474960780436,0.007906341117893123
3,36,1,1,0.9029129669958524,0.48570987416748035
3,37,-1,1,1.2093845079819034,0.07350797675460918
3,38,3,2,0.8251279606554438,0.6239083951740241
3,39,1,2,0.5121615077155184,0.2815635216247909
3,40,-1,0,1.5128657463104118,0.3104483700338607
3,41,1,2,1.4881101447670926,0.6790618140029085
3,42,0,1,1.137212284947277,0.4457557827413694
3,43,1,1,1.231587206970503,0.5632007179043467
3,44,1,0,1.5710311626489408,0.6360386431204555
3,45,1,2,1.1752608226710217,0.10129686726471832
3,46,3,2,0.6059061125224456,0.7880571669399322
3,47,3,2,0.5726100217842849,0.8445640283213023
3,48,1,2,0.8714779861336059,0.14462892243087003
3,49,3,1,0.9534009077461473,0.650414172331719
3,50,1,0,1.3921772088722912,0.5801272503401638
3,51,1,0,0.9264152466646718,0.2908193175141185
3,52,0,2,1.6467457824433056,0.510108062735809
3,53,3,2,0.7199791247964373,0.9964325577687105
3,54,1,1,1.3802043313465333,0.8256659131340874
3,55,1,2,0.777161694794457,0.09774424733322573
3,56,0,0,0.6076798038545678,0.07431088612152148
3,57,3,2,0.5957330266554857,0.9686081892367135
3,58,1,2,1.496941964651966,0.6009584181815001
3,59,3,2,0.6197140382447222,0.6292934736983835
3,60,0,0,0.7731477895027346,0.4918857467326271
3,61,-1,2,1.8630842908545353,0.018971212184436204
3,62,1,2,0.9345831737520585,0.4768999593956299
3,63,1,1,1.2740673611672715,0.993597320780101
3,64,1,0,1.727935783237554,0.8959524328756138
3,65,1,1,1.4745263317049813,0.6844740059326967
3,66,3,2,0.6944627449086856,0.9351673598559991
3,67,-1,2,1.5120666902739106,0.2678676028422241
3,68,-1,2,1.4732816117657714,0.32470210819820566
3,69,1,2,1.164135034718497,0.6800752910019514
3,70,3,2,0.8592202275343679,0.8865438437268731
3,71,1,2,1.139104699290863,0.7291473129129805
3,72,1,2,1.6940641183151515,1.0
3,73,-1,2,1.7211888458851752,0.30475636403939665
3,74,-1,2,1.9351002272450022,0.3821999746139322
3,75,-1,2,1.5504879791681316,0.24782029139874584
3,76,-1,2,1.7770271695105948,0.0926358969785811
3,77,-1,2,1.3732053693442268,0.30120590516900037
3,78,-1,2,1.1856297077355527,0.019336992981284995
3,79,-1,2,1.9877029776254524,0.226783254981889
3,80,3,2,0.7419962439755348,0.693366414971227
3,81,1,2,0.8227497695710785,0.48022290201262396
3,82,-2,1,1.655498553572873,0.4205233293504821
3,83,1,1,1.1365342283409328,0.758866970450475
3,84,1,2,1.7687018914641175,0.722463858065849
3,85,-1,0,1.8461111196598181,0.043993921066521224
3,86,3,1,0.9056906403677027,0.930129922582303
3,87,3,2,0.8330402006290734,0.6517809437381865
3,88,1,2,1.2311674131620785,0.8496846283834597
3,89,1,1,0.609236005769447,0.022815049548196797
3,90,2,0,0.8756637723907279,0.6388570583677031
3,91,-1,2,1.1777396717566593,0.4207672410754183
3,92,3,0,0.5730912779541095,0.8536255226372833
3,93,1,2,0.9448501885569998,0.06074876730001677
3,94,-1,2,1.665147110155282,0.16817509488235094
3,95,1,2,0.9931817034068178,0.3842721450955128
3,96,-1,2,1.0336906835342339,0.2736433753154639
3,97,1,0,1.6452723012314256,0.8154127310945215
3,98,-1,2,1.3718572519371721,0.07294441359509685
3,99,-1,2,1.8652634261635999,0.17309405101523467
3,100,1,0,0.773200524307774,0.08825227412970604
4,1,-1,3,1.3851979721270316,0.20371002028205334
4,2,1,2,1.9121860165262792,0.8548045099096776
4,3,1,3,1.9579104344404632,0.8121770440075494
4,4,1,2,1.290681656007987,0.7028367798832972
4,5,1,0,1.1591366490246504,0.962183787340835
4,6,-1,0,1.793193133108124,0.004322986538412121
4,7,-2,3,1.703807050749519,0.2919190264568663
4,8,1,2,0.5575276604899686,0.1417460780524311
4,9,4,3,0.78393650522004,0.9555376928051842
4,10,4,0,0.5650382460111998,0.6552172299834774
4,11,-1,3,1.5808577844629759,0.4392332081670344
4,12,0,1,0.9549669279747834,0.36099154994471827
4,13,1,0,1.4611004843744857,0.803992414408854
4,14,3,1,0.923035998703799,0.5042384845194888
4,15,1,2,1.4898482344596724,0.6579153236122567
4,16,1,0,1.920389849709054,0.6683917788743179
4,17,1,3,1.977196266266768,0.7326616438260698
4,18,1,3,1.9754863138500962,0.9740047109585035
4,19,-2,3,1.5298294149720588,0.0494613611362652
4,20,1,3,1.361067388452323,0.9344173241186072
4,21,1,2,1.915353268696648,1.0
4,22,-1,2,1.8244343351078967,0.0757554973338892
4,23,1,3,1.2293407382532475,0.8292309104564828
4,24,1,1,1.1127897212628506,0.977453941593587
4,25,1,3,0.9523821167541576,0.041997174258124215
4,26,2,2,0.7522022050586823,0.4991857296588855
4,27,4,0,0.5847155742579296,0.5356186545377731
4,28,1,3,1.7193036482625832,0.8706001767295761
4,29,0,0,1.235826425487419,0.9820880652325319
4,30,-2,3,1.9196764683768963,0.21302582970941963
4,31,-2,3,1.5670458952275759,0.035032797172826036
4,32,1,1,0.8863727332699478,0.26221285739519623
4,33,-2,3,1.382364254023282,0.32462794682846907
4,34,-2,3,1.0135735421430345,0.28775295871902995
4,35,1,3,0.635474960780436,0.007906341117893123
4,36,1,2,0.9029129669958524,0.48570987416748035
4,37,-2,2,1.2093845079819034,0.07350797675460918
4,38,4,3,0.8251279606554438,0.6239083951740241
4,39,1,3,0.5121615077155184,0.2815635216247909
4,40,-2,1,1.5128657463104118,0.3104483700338607
4,41,1,3,1.4881101447670926,0.6790618140029085
4,42,-1,2,1.137212284947277,0.4457557827413694
4,43,0,0,1.231587206970503,0.5632007179043467
4,44,1,1,1.5710311626489408,0.6360386431204555
4,45,0,3,1.1752608226710217,0.10129686726471832
4,46,4,3,0.6059061125224456,0.7880571669399322
4,47,3,0,0.5726100217842849,0.8445640283213023
4,48,1,3,0.8714779861336059,0.14462892243087003
4,49,4,2,0.9534009077461473,0.650414172331719
4,50,1,1,1.3921772088722912,0.5801272503401638
4,51,1,1,0.9264152466646718,0.2908193175141185
4,52,0,3,1.6467457824433056,0.510108062735809
4,53,4,3,0.7199791247964373,0.9964325577687105
4,54,1,2,1.3802043313465333,0.8256659131340874
4,55,1,3,0.777161694794457,0.09774424733322573
4,56,0,1,0.6076798038545678,0.07431088612152148
4,57,4,3,0.5957330266554857,0.9686081892367135
4,58,1,3,1.496941964651966,0.6009584181815001
4,59,4,3,0.6197140382447222,0.6292934736983835
4,60,0,1,0.7731477895027346,0.4918857467326271
4,61,-2,3,1.8630842908545353,0.018971212184436204
4,62,1,3,0.9345831737520585,0.4768999593956299
4,63,1,2,1.2740673611672715,0.993597320780101
4,64,1,1,1.727935783237554,0.8959524328756138
4,65,1,2,1.4745263317049813,0.6844740059326967
4,66,4,3,0.6944627449086856,0.9351673598559991
4,67,-2,3,1.5120666902739106,0.2678676028422241
4,68,-1,3,1.4732816117657714,0.32470210819820566
4,69,1,3,1.164135034718497,0.6800752910019514
4,70,4,3,0.8592202275343679,0.8865438437268731
4,71,1,3,1.139104699290863,0.7291473129129805
4,72,1,3,1.6940641183151515,1.0
4,73,-2,3,1.7211888458851752,0.30475636403939665
4,74,-2,3,1.9351002272450022,0.48219997461393216
4,75,-2,3,1.5504879791681316,0.24782029139874584
4,76,-2,3,1.7770271695105948,0.0926358969785811
4,77,-2,3,1.3732053693442268,0.30120590516900037
4,78,-2,3,1.1856297077355527,0.019336992981284995
4,79,-2,3,1.9877029776254524,0.226783254981889
4,80,3,0,0.7419962439755348,0.693366414971227
4,81,1,3,0.8227497695710785,0.48022290201262396
4,82,-3,2,1.655498553572873,0.4205233293504821
4,83,1,2,1.1365342283409328,0.758866970450475
4,84,1,3,1.7687018914641175,0.722463858065849
4,85,-2,1,1.8461111196598181,0.043993921066521224
4,86,4,2,0.9056906403677027,0.930129922582303
4,87,4,0,0.8330402006290734,0.6517809437381865
4,88,1,3,1.2311674131620785,0.8496846283834597
4,89,1,2,0.609236005769447,0.022815049548196797
4,90,3,1,0.8756637723907279,0.6388570583677031
4,91,-2,3,1.1777396717566593,0.4207672410754183
4,92,4,1,0.5730912779541095,0.8536255226372833
4,93,1,0,0.9448501885569998,0.06074876730001677
4,94,-1,3,1.665147110155282,0.16817509488235094
4,95,1,0,0.9931817034068178,0.3842721450955128
4,96,-2,3,1.0336906835342339,0.2736433753154639
4,97,1,0,1.6452723012314256,0.8154127310945215
4,98,-2,3,1.3718572519371721,0.07294441359509685
4,99,-2,3,1.8652634261635999,0.17309405101523467
4,100,1,1,0.773200524307774,0.08825227412970604
5,1,-2,4,1.3851979721270316,0.20371002028205334
5,2,1,3,1.9121860165262792,0.9548045099096776
5,3,1,4,1.9579104344404632,0.8121770440075494
5,4,1,3,1.290681656007987,0.7028367798832972
5,5,1,1,1.1591366490246504,0.962183787340835
5,6,-2,1,1.793193133108124,0.004322986538412121
5,7,-3,4,1.703807050749519,0.2919190264568663
5,8,1,3,0.5575276604899686,0.1417460780524311
5,9,5,0,0.78393650522004,0.9555376928051842
5,10,5,0,0.5650382460111998,0.6552172299834774
5,11,-2,4,1.5808577844629759,0.4392332081670344
5,12,0,2,0.9549669279747834,0.36099154994471827
5,13,0,0,1.4611004843744857,0.903992414408854
5,14,4,2,0.923035998703799,0.6042384845194888
5,15,1,3,1.4898482344596724,0.6579153236122567
5,16,1,1,1.920389849709054,0.6683917788743179
5,17,1,4,1.977196266266768,0.7326616438260698
5,18,1,4,1.9754863138500962,0.9740047109585035
5,19,-2,4,1.5298294149720588,0.0494613611362652
5,20,1,4,1.361067388452323,0.9344173241186072
5,21,1,3,1.915353268696648,1.0
5,22,-2,3,1.8244343351078967,0.1757554973338892
5,23,1,4,1.2293407382532475,0.9292309104564828
5,24,1,2,1.1127897212628506,0.977453941593587
5,25,1,4,0.9523821167541576,0.041997174258124215
5,26,2,3,0.7522022050586823,0.5991857296588855
5,27,5,1,0.5847155742579296,0.5356186545377731
5,28,1,4,1.7193036482625832,0.8706001767295761
5,29,0,1,1.235826425487419,0.9820880652325319
5,30,-2,4,1.9196764683768963,0.21302582970941963
5,31,-3,4,1.5670458952275759,0.035032797172826036
5,32,1,2,0.8863727332699478,0.26221285739519623
5,33,-3,4,1.382364254023282,0.32462794682846907
5,34,-3,4,1.0135735421430345,0.3877529587190299
5,35,1,4,0.635474960780436,0.007906341117893123
5,36,1,3,0.9029129669958524,0.48570987416748035
5,37,-3,3,1.2093845079819034,0.07350797675460918
5,38,5,4,0.8251279606554438,0.6239083951740241
5,39,0,0,0.5121615077155184,0.2815635216247909
5,40,-3,2,1.5128657463104118,0.3104483700338607
5,41,1,4,1.4881101447670926,0.6790618140029085
5,42,-2,3,1.137212284947277,0.4457557827413694
5,43,0,1,1.231587206970503,0.5632007179043467
5,44,1,2,1.5710311626489408,0.6360386431204555
5,45,-1,4,1.1752608226710217,0.10129686726471832
5,46,5,4,0.6059061125224456,0.7880571669399322
5,47,4,1,0.5726100217842849,0.8445640283213023
5,48,1,4,0.8714779861336059,0.14462892243087003
5,49,4,0,0.9534009077461473,0.650414172331719
5,50,1,2,1.3921772088722912,0.5801272503401638
5,51,1,2,0.9264152466646718,0.2908193175141185
5,52,-1,0,1.6467457824433056,0.510108062735809
5,53,5,4,0.7199791247964373,0.9964325577687105
5,54,1,3,1.3802043313465333,0.8256659131340874
5,55,0,0,0.777161694794457,0.09774424733322573
5,56,0,2,0.6076798038545678,0.07431088612152148
5,57,5,4,0.5957330266554857,0.9686081892367135
5,58,1,4,1.496941964651966,0.6009584181815001
5,59,5,4,0.6197140382447222,0.6292934736983835
5,60,0,2,0.7731477895027346,0.4918857467326271
5,61,-3,4,1.8630842908545353,0.018971212184436204
5,62,1,4,0.9345831737520585,0.4768999593956299
5,63,1,3,1.2740673611672715,0.993597320780101
5,64,1,2,1.727935783237554,0.8959524328756138
5,65,2,0,1.4745263317049813,0.6844740059326967
5,66,5,4,0.6944627449086856,0.9351673598559991
5,67,-3,4,1.5120666902739106,0.2678676028422241
5,68,-2,4,1.4732816117657714,0.32470210819820566
5,69,1,4,1.164135034718497,0.6800752910019514
5,70,5,4,0.8592202275343679,0.8865438437268731
5,71,1,4,1.139104699290863,0.7291473129129805
5,72,1,0,1.6940641183151515,1.0
5,73,-2,4,1.7211888458851752,0.30475636403939665
5,74,-3,4,1.9351002272450022,0.48219997461393216
5,75,-3,4,1.5504879791681316,0.24782029139874584
5,76,-3,4,1.7770271695105948,0.0926358969785811
5,77,-3,4,1.3732053693442268,0.30120590516900037
5,78,-3,4,1.1856297077355527,0.019336992981284995
5,79,-3,4,1.9877029776254524,0.226783254981889
5,80,4,0,0.7419962439755348,0.693366414971227
5,81,1,4,0.8227497695710785,0.48022290201262396
5,82,-4,3,1.655498553572873,0.4205233293504821
5,83,1,3,1.1365342283409328,0.858866970450475
5,84,1,4,1.7687018914641175,0.722463858065849
5,85,-2,2,1.8461111196598181,0.043993921066521224
5,86,5,0,0.9056906403677027,0.930129922582303
5,87,5,0,0.8330402006290734,0.6517809437381865
5,88,1,4,1.2311674131620785,0.8496846283834597
5,89,1,3,0.609236005769447,0.022815049548196797
5,90,4,2,0.8756637723907279,0.6388570583677031
5,91,-3,4,1.1777396717566593,0.4207672410754183
5,92,5,2,0.5730912779541095,0.9536255226372833
5,93,1,1,0.9448501885569998,0.06074876730001677
5,94,-2,4,1.665147110155282,0.16817509488235094
5,95,1,1,0.9931817034068178,0.3842721450955128
5,96,-3,4,1.0336906835342339,0.3736433753154639
5,97,1,1,1.6452723012314256,0.8154127310945215
5,98,-3,4,1.3718572519371721,0.07294441359509685
5,99,-3,4,1.8652634261635999,0.27309405101523465
5,100,1,0,0.773200524307774,0.08825227412970604
6,1,-3,5,1.3851979721270316,0.20371002028205334
6,2,1,0,1.9121860165262792,0.9548045099096776
6,3,1,5,1.9579104344404632,0.8121770440075494
6,4,1,4,1.290681656007987,0.7028367798832972
6,5,1,2,1.1591366490246504,0.962183787340835
6,6,-3,2,1.793193133108124,0.004322986538412121
6,7,-3,5,1.703807050749519,0.2919190264568663
6,8,1,4,0.5575276604899686,0.24174607805243112
6,9,6,1,0.78393650522004,1.0
6,10,6,1,0.5650382460111998,0.6552172299834774
6,11,-3,5,1.5808577844629759,0.4392332081670344
6,12,0,3,0.9549669279747834,0.36099154994471827
6,13,0,1,1.4611004843744857,0.903992414408854
6,14,5,3,0.923035998703799,0.6042384845194888
6,15,1,4,1.4898482344596724,0.6579153236122567
6,16,1,0,1.920389849709054,0.6683917788743179
6,17,1,5,1.977196266266768,0.8326616438260698
6,18,1,5,1.9754863138500962,0.9740047109585035
6,19,-3,5,1.5298294149720588,0.0494613611362652
6,20,1,5,1.361067388452323,0.9344173241186072
6,21,1,4,1.915353268696648,1.0
6,22,-3,4,1.8244343351078967,0.2757554973338892
6,23,1,5,1.2293407382532475,1.0
6,24,1,3,1.1127897212628506,0.977453941593587
6,25,1,5,0.9523821167541576,0.041997174258124215
6,26,3,4,0.7522022050586823,0.5991857296588855
6,27,6,2,0.5847155742579296,0.5356186545377731
6,28,1,5,1.7193036482625832,0.8706001767295761
6,29,0,2,1.235826425487419,0.9820880652325319
6,30,-3,5,1.9196764683768963,0.21302582970941963
6,31,-4,5,1.5670458952275759,0.035032797172826036
6,32,1,3,0.8863727332699478,0.26221285739519623
6,33,-4,5,1.382364254023282,0.32462794682846907
6,34,-4,5,1.0135735421430345,0.3877529587190299
6,35,1,5,0.635474960780436,0.007906341117893123
6,36,1,4,0.9029129669958524,0.48570987416748035
6,37,-4,4,1.2093845079819034,0.07350797675460918
6,38,6,5,0.8251279606554438,0.6239083951740241
