Step,AgentID,Wealth,Steps_not_given
6,23,1,5
6,24,1,5
6,25,0,4
6,26,1,5
6,27,1,5
6,28,1,4
6,29,1,2
6,30,0,2
6,31,1,5
6,32,1,1
6,33,1,4
6,34,1,5
6,35,1,5
6,36,1,4
6,37,1,5
6,38,1,5
6,39,1,1
6,40,1,5
6,41,1,3
6,42,1,5
6,43,1,5
6,44,1,5
6,45,2,4
6,46,0,1
6,47,1,1
6,48,1,4
6,49,1,5
6,50,1,5
6,51,0,2
6,52,2,4
6,53,1,5
6,54,2,3
6,55,1,2
6,56,2,4
6,57,0,0
6,58,0,0
6,59,1,5
6,60,0,1
6,61,0,3
6,62,1,5
6,63,2,4
6,64,1,5
6,65,3,3
6,66,1,5
6,67,1,3
6,68,1,4
6,69,1,0
6,70,1,5
6,71,1,4
6,72,2,4
6,73,1,4
6,74,1,4
6,75,2,4
6,76,1,5
6,77,1,4
6,78,1,4
6,79,1,5
6,80,2,4
6,81,2,3
6,82,1,5
6,83,1,5
6,84,1,4
6,85,1,4
6,86,1,5
6,87,2,0
6,88,1,4
6,89,1,5
6,90,1,5
6,91,0,4
6,92,2,4
6,93,1,5
6,94,0,0
6,95,1,5
6,96,1,5
6,97,0,2
6,98,1,5
6,99,1,5
6,100,0,4
7,1,2,5
7,2,2,5
7,3,0,5
7,4,3,4
7,5,1,6
7,6,1,1
7,7,1,4
7,8,0,3
7,9,1,6
7,10,0,4
7,11,0,3
7,12,0,3
7,13,1,4
7,14,1,6
7,15,1,4
7,16,1,0
7,17,1,1
7,18,1,5
7,19,2,5
7,20,1,4
7,21,1,0
7,22,1,1
7,23,1,6
7,24,1,6
7,25,0,5
7,26,1,6
7,27,1,6
7,28,1,5
7,29,1,3
7,30,0,3
7,31,1,5
7,32,1,0
7,33,1,5
7,34,1,6
7,35,1,6
7,36,1,5
7,37,1,6
7,38,1,6
7,39,1,2
7,40,1,6
7,41,1,4
7,42,1,6
7,43,1,6
7,44,1,6
7,45,2,5
7,46,0,2
7,47,0,0
7,48,2,4
7,49,1,6
7,50,1,6
7,51,0,3
7,52,2,5
7,53,1,6
7,54,2,4
7,55,1,3
7,56,2,5
7,57,0,1
7,58,0,1
7,59,1,6
7,60,0,2
7,61,0,4
7,62,1,0
7,63,2,5
7,64,1,6
7,65,3,4
7,66,1,6
7,67,1,3
7,68,1,0
7,69,1,1
7,70,1,6
7,71,1,5
7,72,2,5
7,73,1,5
7,74,1,5
7,75,2,5
7,76,1,6
7,77,1,5
7,78,0,0
7,79,1,5
7,80,2,5
7,81,2,0
7,82,1,0
7,83,1,6
7,84,1,5
7,85,1,4
7,86,1,6
7,87,2,1
7,88,1,5
7,89,1,6
7,90,1,6
7,91,0,5
7,92,2,5
7,93,1,6
7,94,0,1
7,95,1,6
7,96,1,6
7,97,0,0
7,98,1,6
7,99,1,6
7,100,0,5
8,1,2,5
8,2,2,6
8,3,1,6
8,4,3,5
8,5,1,7
8,6,1,2
8,7,1,5
8,8,0,4
8,9,1,7
8,10,0,5
8,11,0,4
8,12,0,4
8,13,1,5
8,14,1,7
8,15,1,5
8,16,1,1
8,17,0,0
8,18,1,6
8,19,1,0
8,20,0,0
8,21,1,1
8,22,1,2
8,23,1,7
8,24,1,7
8,25,0,6
8,26,1,7
8,27,1,7
8,28,1,6
8,29,1,4
8,30,0,4
8,31,1,5
8,32,1,1
8,33,1,6
8,34,1,7
8,35,0,0
8,36,1,6
8,37,1,7
8,38,1,7
8,39,0,0
8,40,1,7
8,41,1,5
8,42,1,7
8,43,1,7
8,44,1,7
8,45,2,6
8,46,0,3
8,47,0,1
8,48,2,5
8,49,1,7
8,50,1,7
8,51,0,4
8,52,2,6
8,53,1,7
8,54,2,5
8,55,1,4
8,56,2,6
8,57,0,2
8,58,1,2
8,59,1,7
8,60,0,3
8,61,0,5
8,62,1,1
8,63,2,6
8,64,1,7
8,65,3,5
8,66,1,7
8,67,1,4
8,68,1,1
8,69,1,2
8,70,1,7
8,71,1,6
8,72,3,5
8,73,1,6
8,74,2,5
8,75,3,5
8,76,1,7
8,77,1,6
8,78,0,1
8,79,1,5
8,80,2,6
8,81,2,1
8,82,1,1
8,83,1,7
8,84,1,6
8,85,1,5
8,86,1,7
8,87,2,2
8,88,1,6
8,89,1,7
8,90,1,7
8,91,0,6
8,92,2,6
8,93,1,7
8,94,0,2
8,95,1,7
8,96,1,7
8,97,0,1
8,98,1,7
8,99,1,7
8,100,0,6
9,1,2,6
9,2,2,7
9,3,1,7
9,4,3,6
9,5,1,8
9,6,1,3
9,7,1,5
9,8,0,5
9,9,2,7
9,10,0,6
9,11,0,5
9,12,0,5
9,13,1,6
9,14,2,7
9,15,1,6
9,16,1,2
9,17,0,1
9,18,1,6
9,19,1,1
9,20,0,1
9,21,1,2
9,22,1,3
9,23,1,8
9,24,1,8
9,25,0,7
9,26,1,8
9,27,1,8
9,28,0,0
9,29,1,5
9,30,0,5
9,31,1,6
9,32,1,2
9,33,0,0
9,34,1,7
9,35,0,1
9,36,1,7
9,37,1,8
9,38,1,8
9,39,0,1
9,40,1,8
9,41,1,6
9,42,1,8
9,43,1,7
9,44,1,7
9,45,2,7
9,46,0,4
9,47,0,0
9,48,2,6
9,49,0,0
9,50,1,8
9,51,0,5
9,52,2,7
9,53,0,0
9,54,2,6
9,55,1,5
9,56,2,7
9,57,1,3
9,58,1,3
9,59,1,8
9,60,0,4
9,61,0,6
9,62,0,0
9,63,2,7
9,64,1,8
9,65,3,6
9,66,1,8
9,67,1,5
9,68,1,2
9,69,1,3
9,70,1,8
9,71,1,7
9,72,3,6
9,73,1,6
9,74,2,6
9,75,3,6
9,76,1,8
9,77,1,7
9,78,0,2
9,79,1,6
9,80,2,7
9,81,2,2
9,82,1,2
9,83,1,8
9,84,1,7
9,85,1,6
9,86,2,7
9,87,1,0
9,88,2,6
9,89,1,8
9,90,1,8
9,91,0,7
9,92,2,6
9,93,1,8
9,94,0,3
9,95,1,7
9,96,1,8
9,97,0,2
9,98,1,8
9,99,1,8
9,100,1,7
10,1,2,7
10,2,2,8
10,3,1,8
10,4,3,7
10,5,1,9
10,6,1,4
10,7,1,6
10,8,0,6
10,9,2,8
10,10,0,0
10,11,0,6
10,12,0,6
10,13,1,7
10,14,2,8
10,15,1,7
10,16,1,3
10,17,0,2
10,18,1,7
10,19,1,2
10,20,0,2
10,21,1,3
10,22,1,4
10,23,1,9
10,24,1,9
10,25,0,8
10,26,1,9
10,27,1,0
10,28,0,1
10,29,1,6
10,30,0,6
10,31,1,7
10,32,1,3
10,33,0,1
10,34,1,8
10,35,0,2
10,36,1,8
10,37,1,9
10,38,1,9
10,39,0,2
10,40,1,9
10,41,1,7
10,42,1,9
10,43,1,0
10,44,1,8
10,45,2,8
10,46,0,5
10,47,0,1
10,48,2,7
10,49,0,1
10,50,1,9
10,51,0,6
10,52,2,8
10,53,0,1
10,54,2,6
10,55,1,6
10,56,2,7
10,57,1,4
10,58,1,4
10,59,1,0
10,60,0,5
10,61,0,7
10,62,0,1
10,63,2,8
10,64,1,9
10,65,3,7
10,66,1,9
10,67,1,6
10,68,1,3
10,69,1,3
10,70,1,9
10,71,1,0
10,72,3,7
10,73,1,6
10,74,2,7
10,75,3,7
10,76,1,9
10,77,1,8
10,78,0,3
10,79,1,7
10,80,2,8
10,81,2,3
10,82,1,3
10,83,1,9
10,84,1,8
10,85,1,7
10,86,2,8
10,87,1,1
10,88,2,7
10,89,1,9
10,90,1,9
10,91,0,0
10,92,2,7
10,93,1,9
10,94,0,4
10,95,1,8
10,96,1,8
10,97,0,3
10,98,1,9
10,99,1,9
10,100,1,8
11,1,3,7
11,2,2,9
11,3,1,9
11,4,3,8
11,5,2,9
11,6,1,5
11,7,1,0
11,8,0,7
11,9,2,9
11,10,0,1
11,11,0,7
11,12,0,7
11,13,1,8
11,14,2,9
11,15,1,8
11,16,1,4
11,17,0,3
11,18,1,8
11,19,1,3
11,20,0,3
11,21,1,4
11,22,0,0
11,23,1,9
11,24,1,10
11,25,0,9
11,26,2,0
11,27,1,1
11,28,0,2
11,29,1,7
11,30,1,7
11,31,1,8
11,32,0,0
11,33,0,2
11,34,1,9
11,35,0,3
11,36,1,9
11,37,1,10
11,38,1,10
11,39,0,3
11,40,1,10
11,41,1,7
11,42,1,10
11,43,1,1
11,44,1,9
11,45,1,0
11,46,0,6
11,47,1,2
11,48,1,0
11,49,0,2
11,50,1,10
11,51,1,7
11,52,2,9
11,53,0,0
11,54,1,0
11,55,1,7
11,56,2,8
11,57,0,0
11,58,1,5
11,59,0,0
11,60,0,6
11,61,0,8
11,62,0,2
11,63,2,9
11,64,1,10
11,65,2,0
11,66,1,10
11,67,0,0
11,68,1,4
11,69,1,4
11,70,1,10
11,71,1,1
11,72,3,8
11,73,1,7
11,74,3,7
11,75,3,8
11,76,1,10
11,77,1,9
11,78,0,4
11,79,1,8
11,80,2,9
11,81,2,4
11,82,2,3
11,83,1,10
11,84,1,9
11,85,1,8
11,86,2,8
11,87,1,2
11,88,2,8
11,89,1,9
11,90,1,10
11,91,0,1
11,92,3,7
11,93,1,10
11,94,0,5
11,95,1,9
11,96,1,9
11,97,0,4
11,98,1,10
11,99,1,10
11,100,1,0
12,1,3,8
12,2,2,10
12,3,1,10
12,4,3,9
12,5,2,10
12,6,1,6
12,7,1,1
12,8,0,8
12,9,2,10
12,10,0,2
12,11,0,8
12,12,0,8
12,13,1,9
12,14,2,9
12,15,1,9
12,16,1,4
12,17,0,4
12,18,1,9
12,19,1,4
12,20,0,4
12,21,1,5
12,22,0,1
12,23,1,10
12,24,1,11
12,25,0,10
12,26,2,1
12,27,1,2
12,28,0,3
12,29,1,8
12,30,1,8
12,31,1,9
12,32,0,1
12,33,0,3
12,34,1,10
12,35,0,4
12,36,1,10
12,37,1,11
12,38,1,11
12,39,0,4
12,40,1,11
12,41,1,8
12,42,1,11
12,43,1,2
12,44,1,10
12,45,1,1
12,46,0,7
12,47,1,3
12,48,1,1
12,49,0,3
12,50,1,11
12,51,1,8
12,52,2,10
12,53,0,1
12,54,1,0
12,55,1,8
12,56,2,8
12,57,0,1
12,58,1,6
12,59,0,1
12,60,0,7
12,61,0,9
12,62,0,3
12,63,2,0
12,64,1,11
12,65,2,1
12,66,1,11
12,67,0,1
12,68,1,5
12,69,1,5
12,70,1,11
12,71,1,2
12,72,3,9
12,73,1,8
12,74,3,8
12,75,3,9
12,76,1,11
12,77,1,10
12,78,0,5
12,79,1,9
12,80,2,10
12,81,2,5
12,82,2,4
12,83,1,11
12,84,1,10
12,85,1,9
12,86,2,9
12,87,1,3
12,88,2,8
12,89,1,10
12,90,1,10
12,91,0,2
12,92,3,8
12,93,1,11
12,94,0,6
12,95,1,10
12,96,1,10
12,97,0,5
12,98,1,11
12,99,1,11
12,100,1,0
13,1,3,9
13,2,3,10
13,3,0,0
13,4,3,10
13,5,2,11
13,6,1,7
13,7,0,0
13,8,0,9
13,9,2,11
13,10,0,3
13,11,0,9
13,12,0,9
13,13,1,10
13,14,3,9
13,15,1,10
13,16,1,5
13,17,0,5
13,18,1,10
13,19,1,5
13,20,0,5
13,21,1,6
13,22,0,2
13,23,1,11
13,24,1,11
13,25,0,11
13,26,2,2
13,27,1,3
13,28,0,4
13,29,1,9
13,30,1,9
13,31,1,9
13,32,1,2
13,33,0,4
13,34,1,11
13,35,1,5
13,36,1,11
13,37,1,12
13,38,1,12
13,39,0,5
13,40,1,12
13,41,1,9
13,42,0,0
13,43,1,3
13,44,1,11
13,45,1,2
13,46,0,8
13,47,1,4
13,48,0,0
13,49,0,4
13,50,1,12
13,51,1,9
13,52,2,11
13,53,0,2
13,54,1,1
13,55,1,9
13,56,2,9
13,57,1,2
13,58,1,7
13,59,0,2
13,60,0,8
13,61,0,10
13,62,0,4
13,63,2,1
13,64,1,12
13,65,1,0
13,66,1,12
13,67,1,2
13,68,1,6
13,69,1,5
13,70,1,12
13,71,1,3
13,72,3,10
13,73,1,8
13,74,3,9
13,75,3,10
13,76,1,12
13,77,1,11
13,78,0,6
13,79,1,9
13,80,2,11
13,81,2,6
13,82,2,5
13,83,1,12
13,84,1,11
13,85,1,10
13,86,2,10
13,87,1,3
13,88,2,9
13,89,1,11
13,90,0,0
13,91,0,3
13,92,3,9
13,93,1,12
13,94,0,7
13,95,1,11
13,96,1,11
13,97,0,6
13,98,1,12
13,99,1,12
13,100,1,1
14,1,3,10
14,2,3,11
14,3,0,1
14,4,3,11
14,5,2,12
14,6,1,8
14,7,0,1
14,8,0,0
14,9,2,12
14,10,0,4
14,11,0,10
14,12,0,10
14,13,1,0
14,14,3,10
14,15,1,11
14,16,1,6
14,17,0,6
14,18,1,11
14,19,1,6
14,20,0,6
14,21,1,7
14,22,0,3
14,23,1,12
14,24,1,11
14,25,0,12
14,26,2,3
14,27,1,4
14,28,0,5
14,29,1,10
14,30,2,9
14,31,2,9
14,32,0,0
14,33,0,5
14,34,1,12
14,35,1,0
14,36,1,12
14,37,1,13
14,38,1,13
14,39,0,6
14,40,1,13
14,41,1,10
14,42,1,0
14,43,0,0
14,44,1,12
14,45,1,3
14,46,0,9
14,47,1,5
14,48,0,1
14,49,0,5
14,50,1,12
14,51,1,10
14,52,2,12
14,53,0,3
14,54,1,2
14,55,1,10
14,56,2,10
14,57,1,2
14,58,1,8
14,59,0,3
14,60,0,9
14,61,0,11
14,62,0,5
14,63,2,2
14,64,1,13
14,65,1,0
14,66,1,13
14,67,1,3
14,68,2,6
14,69,1,6
14,70,1,13
14,71,2,3
14,72,3,11
14,73,1,9
14,74,2,0
14,75,3,11
14,76,1,13
14,77,1,12
14,78,0,7
14,79,1,10
14,80,3,11
14,81,2,7
14,82,2,6
14,83,1,13
14,84,0,0
14,85,1,11
14,86,2,11
14,87,1,4
14,88,2,10
14,89,0,0
14,90,0,1
14,91,0,4
14,92,3,10
14,93,1,13
14,94,0,8
14,95,1,12
14,96,1,12
14,97,0,7
14,98,1,13
14,99,0,0
14,100,1,2
15,1,3,11
15,2,4,11
15,3,0,2
15,4,3,12
15,5,2,13
15,6,1,9
15,7,1,2
15,8,0,1
15,9,2,13
15,10,0,5
15,11,0,11
15,12,0,11
15,13,1,1
15,14,3,10
15,15,1,12
15,16,1,7
15,17,0,7
15,18,1,12
15,19,1,7
15,20,0,7
15,21,1,8
15,22,0,4
15,23,1,12
15,24,1,12
15,25,0,13
15,26,2,4
15,27,1,4
15,28,0,6
15,29,1,11
15,30,2,10
15,31,2,10
15,32,0,1
15,33,0,6
15,34,1,13
15,35,1,1
15,36,1,13
15,37,1,14
15,38,1,14
15,39,0,7
15,40,1,14
15,41,1,11
15,42,1,0
15,43,0,1
15,44,1,13
15,45,1,3
15,46,0,10
15,47,1,6
15,48,0,2
15,49,0,6
15,50,1,0
15,51,1,11
15,52,2,13
15,53,0,0
15,54,1,3
15,55,1,10
15,56,2,11
15,57,1,3
15,58,1,9
15,59,0,4
15,60,0,10
15,61,0,12
15,62,0,6
15,63,2,3
15,64,1,14
15,65,1,1
15,66,1,14
15,67,0,0
15,68,2,0
15,69,1,0
15,70,1,0
15,71,2,4
15,72,3,12
15,73,1,10
15,74,2,1
15,75,3,12
15,76,1,14
15,77,1,13
15,78,0,8
15,79,1,11
15,80,3,11
15,81,1,0
15,82,2,7
15,83,1,14
15,84,0,1
15,85,1,12
15,86,2,12
15,87,1,5
15,88,1,0
15,89,1,1
15,90,0,2
15,91,0,5
15,92,3,11
15,93,1,0
15,94,0,9
15,95,1,13
15,96,1,13
15,97,0,8
15,98,1,14
15,99,0,1
15,100,1,3
16,1,3,12
16,2,4,12
16,3,0,3
16,4,3,13
16,5,2,14
16,6,1,10
16,7,1,3
16,8,0,2
16,9,2,14
16,10,0,6
16,11,0,12
16,12,0,12
16,13,1,2
16,14,3,11
16,15,1,13
16,16,1,8
16,17,0,8
16,18,1,13
16,19,1,8
16,20,0,8
16,21,1,9
16,22,0,5
16,23,0,0
16,24,1,13
16,25,0,14
16,26,2,5
16,27,1,5
16,28,0,7
16,29,1,12
16,30,2,11
16,31,2,11
16,32,0,2
16,33,0,7
16,34,1,14
16,35,1,2
16,36,1,14
16,37,1,15
16,38,0,0
16,39,0,8
16,40,1,15
16,41,2,11
16,42,1,1
16,43,0,2
16,44,1,14
16,45,1,4
16,46,0,11
16,47,1,7
16,48,0,3
16,49,0,7
16,50,1,1
16,51,1,12
16,52,2,14
16,53,0,1
16,54,0,0
16,55,1,11
16,56,2,12
16,57,1,4
16,58,1,10
16,59,0,5
16,60,0,11
16,61,0,13
16,62,0,7
16,63,2,4
16,64,1,15
16,65,1,2
16,66,1,15
16,67,0,1
16,68,2,0
16,69,1,1
16,70,1,1
16,71,2,5
16,72,3,13
16,73,1,11
16,74,2,2
16,75,4,12
16,76,2,14
16,77,1,0
16,78,0,9
16,79,1,12
16,80,3,12
16,81,1,1
16,82,2,8
16,83,1,15
16,84,0,2
16,85,1,13
16,86,2,13
16,87,1,6
16,88,1,1
16,89,1,2
16,90,0,3
16,91,0,6
16,92,3,12
16,93,1,1
16,94,0,10
16,95,1,14
16,96,1,14
16,97,0,9
16,98,1,14
16,99,0,2
16,100,1,4
17,1,3,13
17,2,4,13
17,3,0,4
17,4,3,14
17,5,2,15
17,6,0,0
17,7,1,4
17,8,0,3
17,9,2,15
17,10,0,7
17,11,0,13
17,12,1,13
17,13,1,3
17,14,3,11
17,15,1,14
17,16,1,9
17,17,0,9
17,18,1,14
17,19,1,9
17,20,0,9
17,21,1,10
17,22,0,6
17,23,0,1
17,24,1,14
17,25,0,0
17,26,2,6
17,27,1,0
17,28,0,8
17,29,1,13
17,30,2,12
17,31,2,11
17,32,0,3
17,33,1,7
17,34,0,0
17,35,1,3
17,36,1,15
17,37,1,16
17,38,0,1
17,39,0,9
17,40,1,16
17,41,2,11
17,42,1,2
17,43,0,0
17,44,1,15
17,45,1,5
17,46,1,11
17,47,1,8
17,48,0,4
17,49,0,8
17,50,1,2
17,51,1,13
17,52,2,15
17,53,0,2
17,54,0,1
17,55,1,0
17,56,2,13
17,57,1,5
17,58,1,11
17,59,0,6
17,60,0,12
17,61,0,14
17,62,0,8
17,63,3,4
17,64,1,16
17,65,1,3
17,66,1,16
17,67,0,2
17,68,2,1
17,69,1,2
17,70,1,2
17,71,2,6
17,72,3,14
17,73,1,11
17,74,2,3
17,75,4,13
17,76,2,15
17,77,1,0
17,78,0,10
17,79,1,13
17,80,3,13
17,81,1,2
17,82,2,9
17,83,1,16
17,84,0,3
17,85,1,14
17,86,2,0
17,87,1,7
17,88,0,0
17,89,1,3
17,90,0,4
17,91,0,7
17,92,3,13
17,93,1,2
17,94,0,11
17,95,1,15
17,96,0,0
17,97,0,10
17,98,1,15
17,99,0,3
17,100,1,5
18,1,3,14
18,2,4,14
18,3,0,5
18,4,3,15
18,5,2,16
18,6,0,0
18,7,1,5
18,8,0,4
18,9,2,16
18,10,1,8
18,11,0,14
18,12,1,0
18,13,1,4
18,14,3,12
18,15,1,15
18,16,1,10
18,17,0,10
18,18,1,15
18,19,1,10
18,20,0,10
18,21,1,11
18,22,0,7
18,23,0,2
18,24,1,15
18,25,0,1
18,26,2,7
18,27,1,1
18,28,0,9
18,29,1,14
18,30,2,13
18,31,1,0
18,32,0,4
18,33,1,8
18,34,0,1
18,35,1,4
18,36,0,0
18,37,1,17
18,38,0,2
18,39,0,10
18,40,1,17
18,41,2,12
18,42,1,3
18,43,1,1
18,44,1,16
