Step,AgentID,Wealth,Steps_not_given,CarbonFootprint,RecyclingBehavior
1,1,1,0,0.7874339355657861,0.6244112630334416
1,2,1,0,1.0129293670308457,0.6954744159342695
1,3,1,0,1.0600599435916838,0.20141634477456583
1,4,1,0,0.6561935605582003,0.6498410364190507
1,5,1,0,1.0799793379315648,0.6026397857554949
1,6,1,0,1.4047277822754793,0.3219487372921156
1,7,1,0,1.2784673097281343,0.59906028900747
1,8,1,0,1.4964761539995366,0.3286812323858114
1,9,1,0,1.5039266039796109,0.088426351356378
1,10,1,0,1.4170970402314536,0.2843705857077906
1,11,1,0,1.641100013674679,0.9900890118555974
1,12,1,0,1.8973259604975965,0.28258301163526056
1,13,1,0,0.6535357522516496,0.7644550307469176
1,14,1,0,1.3080981407624472,0.30591435903257613
1,15,1,0,0.8363647057957195,0.45069520456588197
1,16,1,0,1.7112688206102362,0.9078409758981562
1,17,1,0,0.8762469488274014,0.9664424366309363
1,18,1,0,1.9177637660529654,0.8973399913324998
1,19,1,0,1.4614746467806783,0.5018609216059012
1,20,1,0,1.2261598656923134,0.43881788292061374
1,21,1,0,1.187968925014109,0.522144980002629
1,22,1,0,0.7379374078145398,0.8420699761273067
1,23,1,0,0.9641038504064061,0.11520410434786355
1,24,1,0,1.1684499018769132,0.07351451345096371
1,25,1,0,0.7789786291261633,0.29310088504775544
1,26,1,0,1.9448868746901398,0.6286258243532566
1,27,1,0,0.9534488459684158,0.47753310958027395
1,28,1,0,0.9661214189856395,0.6549600944432319
1,29,1,0,1.8896730240941961,0.48361594469736435
1,30,1,0,0.64829728732248,0.890272561917535
1,31,1,0,1.4755468401240937,0.791377774760664
1,32,1,0,0.9907012613491694,0.8395483699885844
1,33,1,0,1.7169148993775043,0.554526852726397
1,34,1,0,1.906607287681852,0.47471564821334056
1,35,1,0,1.3936200257642493,0.6465243192551182
1,36,1,0,1.5555814645776942,0.8703500585470455
1,37,1,0,1.1841844546596705,0.9902837194854949
1,38,1,0,1.2498028070926155,0.23389929729093628
1,39,1,0,0.5791402438552675,0.32494927065138346
1,40,1,0,0.8900109521773061,0.6117325133822923
1,41,1,0,1.7884819792450042,0.6559395029497502
1,42,1,0,1.188803851475591,0.09059904810764075
1,43,1,0,0.6045633668361817,0.7036288606536272
1,44,1,0,1.202234062206702,0.5150133920002754
1,45,1,0,0.61149066429117,0.10578679492405962
1,46,1,0,1.415314374095721,0.9518204189381463
1,47,1,0,1.775354194842941,0.15175849276906428
1,48,1,0,1.202075280385087,0.5453069247636688
1,49,1,0,1.8901454088159264,0.6726694621744498
1,50,1,0,1.8201714999418217,0.5049412400851477
1,51,1,0,1.765073493992918,0.09721357150822918
1,52,1,0,1.3352164364715262,0.8135314018380769
1,53,1,0,0.6535050867427304,0.30431989991279684
1,54,1,0,1.0911415617638198,0.3862849136852453
1,55,1,0,0.5780523490986014,0.21684008381915842
1,56,1,0,1.5296550161977511,0.2542041239051216
